name,form
MAVYRET,PELET PACK
MAXALT,Tablet
MAXALT,TAB RAPDIS
MAXALT MLT,Tablet
MAXALT MLT,TAB RAPDIS
MAXI-TUSS AC,Liquid
MAXI-TUSS G,Liquid
MAXI-TUSS GMX,Liquid
MAXI-TUSS PE,Liquid
MAXI-TUSS PE JR,Liquid
MAXI-TUSS PE MAX,Liquid
MAXI-TUSS TR,SYRUP
MAXIDEX,Eye Dropper
MAXIFED,Tablet
MAXIFED TR,Tablet
MAXIMUM D3,Capsule
MAXITROL,Eye Dropper
MAXITROL,Ointment
MAXZIDE,Tablet
MAXZIDE,Capsule
MAXZIDE-25 MG,Tablet
MAXZIDE-25 MG,Capsule
MAYZENT,Tablet
MAYZENT,TAB DS PK
ME-NAPHOS-MB-HYO 1,Tablet
MECLIZINE HCL,Tablet
MECLIZINE HCL,Chewable Tablet
MECLOFENAMATE SODIUM,Capsule
MEDI-MECLIZINE,Tablet
MEDROL,Tablet
MEDROL,TAB DS PK
MEDROXYPROGESTERONE ACETATE,Tablet
MEDROXYPROGESTERONE ACETATE,VIAL
MEDROXYPROGESTERONE ACETATE,Syringe
MEFENAMIC ACID,Capsule
MEFLOQUINE HCL,Tablet
MEGESTROL ACETATE,Oral Suspension
MEGESTROL ACETATE,Tablet
MEKINIST,Tablet
MEKTOVI,Tablet
MELATONIN,Tablet
MELATONIN,Capsule
MELATONIN,Liquid
MELATONIN,TAB RAPDIS
MELATONIN,TAB MPHASE
MELATONIN,Subligual Tab
MELATONIN,TAB IR ER
MELATONIN,Chewable Tablet
MELATONIN,Drops
MELATONIN,LOZENGE
MELATONIN-VITAMIN B6,Tablet
MELOXICAM,Tablet
MELOXICAM,Capsule
MELOXICAM,Oral Suspension
MELPHALAN,Tablet
MELPHALAN HCL,VIAL
MEMANTINE HCL,Tablet
MEMANTINE HCL,TAB DS PK
MEMANTINE HCL,Solution
MEMANTINE HCL ER,CAP SPR 24
MENACTRA,VIAL
MENEST,Tablet
MENOPUR,VIAL
MENOSTAR,Patch 
MENSTRUAL RELIEF,Tablet
MENTAX,Cream (g)
MENTHO-CAINE,KT OINT SP
MENTHOL-CAMPHOR,Cream (g)
MENVEO A-C-Y-W-135-DIP,Kit
MENVEO A-C-Y-W-135-DIP,VIAL
MEPERIDINE HCL,Tablet
MEPERIDINE HCL,Solution
MEPERIDINE HCL,VIAL
MEPERIDINE HCL,CARTRIDGE
MEPHYTON,Tablet
MEPHYTON,VIAL
MEPHYTON,AMPUL
MEPHYTON,Syringe
MEPROBAMATE,Tablet
MEPRON,Oral Suspension
MEPSEVII,VIAL
MERCAPTOPURINE,Tablet
MEROPENEM,VIAL
MERTHIOLATE,Solution
MERZEE,Capsule
MESALAMINE,TABLET DR
MESALAMINE,SUPP.RECT
MESALAMINE,ENEMA
MESALAMINE,ENEMA KIT
MESALAMINE DR,CAP(DRTAB)
MESALAMINE ER,Capsule ER 24H
MESALAMINE ER,Capsule ER
MESNA,VIAL
MESNEX,Tablet
MESNEX,VIAL
MESTINON,Tablet
MESTINON,Solution
METADATE ER,Tablet
METAMUCIL,Powder
METAMUCIL,POWD PACK
METAMUCIL,Capsule
METAXALONE,Tablet
METFORMIN ER GASTRIC,TABERGR24H
METFORMIN ER OSMOTIC,TAB ER 24
METFORMIN HCL,Tablet
METFORMIN HCL,Solution
METFORMIN HCL ER,Tablet ER 24H
METHADONE HCL,Tablet
METHADONE HCL,Solution
METHADONE HCL,ORAL CONC
METHADONE HCL,VIAL
METHADONE HCL,TABLET SOL
METHADONE HCL,Syringe
METHADONE INTENSOL,ORAL CONC
METHADOSE,ORAL CONC
METHAMPHETAMINE HCL,Tablet
METHAZOLAMIDE,Tablet
METHENAMINE HIPPURATE,Tablet
METHENAMINE MANDELATE,Tablet
METHERGINE,Tablet
METHERGINE,VIAL
METHERGINE,AMPUL
METHIMAZOLE,Tablet
METHITEST,Tablet
METHOCARBAMOL,Tablet
METHOCARBAMOL,VIAL
METHOTREXATE,Tablet
METHOTREXATE,VIAL
METHOTREXATE SODIUM,VIAL
METHOXSALEN,CAP LQ RAP
METHSCOPOLAMINE BROMIDE,Tablet
METHYL SALICYLATE,Cream (g)
METHYL SALICYLATE,OIL
METHYL SALICYLATE,Patch
METHYL SALICYLATE,Liquid
METHYLDOPA,Tablet
METHYLDOPA-HYDROCHLOROTHIAZIDE,Tablet
METHYLDOPATE HCL,VIAL
METHYLENE BLUE,AMPUL
METHYLENE BLUE,Powder
METHYLENE BLUE,VIAL
METHYLERGONOVINE MALEATE,Tablet
METHYLERGONOVINE MALEATE,VIAL
METHYLERGONOVINE MALEATE,AMPUL
METHYLIN,Tablet
METHYLIN,Chewable Tablet
METHYLIN,Solution
METHYLPHENIDATE,Patch
METHYLPHENIDATE ER,TAB ER 24
METHYLPHENIDATE ER,Tablet
METHYLPHENIDATE ER,CSBP 40-60
METHYLPHENIDATE ER (LA),CPBP 50-50
METHYLPHENIDATE HCL,Tablet
METHYLPHENIDATE HCL,Chewable Tablet
METHYLPHENIDATE HCL,Solution
METHYLPHENIDATE HCL CD,CPBP 30-70
METHYLPHENIDATE HCL ER (CD),CPBP 30-70
METHYLPHENIDATE LA,CPBP 50-50
METHYLPRED DP,TAB DS PK
METHYLPREDNISOLONE,TAB DS PK
METHYLPREDNISOLONE,Tablet
METHYLPREDNISOLONE ACETATE,VIAL
METHYLPREDNISOLONE SODIUM SUCC,VIAL
METHYLTESTOSTERONE,Capsule
METOCLOPRAMIDE HCL,Tablet
METOCLOPRAMIDE HCL,Solution
METOCLOPRAMIDE HCL,VIAL
METOCLOPRAMIDE HCL,Syringe
METOLAZONE,Tablet
METOPIRONE,Capsule
METOPROLOL SUCCINATE,Tablet ER 24H
METOPROLOL TARTRATE,Tablet
METOPROLOL TARTRATE,VIAL
METOPROLOL-HYDROCHLOROTHIAZIDE,Tablet
METRO IV,PIGGYBACK
METROCREAM,Tablet
METROCREAM,GEL W/APPL
METROCREAM,Cream (g)
METROCREAM,Gel
METROCREAM,Capsule
METROCREAM,Lotion
METROCREAM,GEL W/PUMP
METROCREAM,PIGGYBACK
METROGEL,Tablet
METROGEL,GEL W/APPL
METROGEL,Cream (g)
METROGEL,Gel
METROGEL,Capsule
METROGEL,Lotion
METROGEL,GEL W/PUMP
METROGEL,PIGGYBACK
METROLOTION,Tablet
METROLOTION,GEL W/APPL
METROLOTION,Cream (g)
METROLOTION,Gel
METROLOTION,Capsule
METROLOTION,Lotion
METROLOTION,GEL W/PUMP
METROLOTION,PIGGYBACK
METRONIDAZOLE,Tablet
METRONIDAZOLE,GEL W/APPL
METRONIDAZOLE,Cream (g)
METRONIDAZOLE,Gel
METRONIDAZOLE,Capsule
METRONIDAZOLE,Lotion
METRONIDAZOLE,GEL W/PUMP
METRONIDAZOLE,PIGGYBACK
METYROSINE,Capsule
MEXILETINE HCL,Capsule
MGO,Tablet
MGO,Capsule
MIACALCIN,SPRAY/PUMP
MIACALCIN,VIAL
MIBELAS 24 FE,Chewable Tablet
MICAFUNGIN,VIAL
MICARDIS,Tablet
MICARDIS HCT,Tablet
MICATIN,Cream (g)
MICONAZOLE 1,Kit
MICONAZOLE 3,SUPP.VAG
MICONAZOLE 3,Kit
MICONAZOLE 3,CMB PF CRM
MICONAZOLE 3,CREAM/APPL
MICONAZOLE 7,CREAM/APPL
MICONAZOLE 7,SUPP.VAG
MICONAZOLE NITRATE,Cream (g)
MICONAZOLE NITRATE,CREAM/APPL
MICONAZOLE NITRATE,AERO POWD
MICONAZOLE-7,CREAM/APPL
MICONAZOLE-ZINC OXIDE-PETROLTM,Ointment
MICONAZORB AF,Powder
MICOTRIN AC,Cream (g)
MICOTRIN AL,Solution
MICOTRIN AP,Powder
MICRHOGAM ULTRA-FILTERED PLUS,Syringe
MICRO-GUARD,Powder
MICROGESTIN,Tablet
MICROGESTIN 24 FE,Tablet
MICROGESTIN FE,Tablet
MIDAZOLAM HCL,SYRUP
MIDAZOLAM HCL,VIAL
MIDAZOLAM HCL,Syringe
MIDAZOLAM HCL,CARTRIDGE
MIDAZOLAM HCL,INFUS. BTL
MIDODRINE HCL,Tablet
MIDOL,Tablet
MIDOL COMPLETE,Tablet
MIDOL PM,Tablet
MIFEPREX,Tablet
MIFEPRISTONE,Tablet
MIGERGOT,SUPP.RECT
MIGLITOL,Tablet
MIGLUSTAT,Capsule
MIGRAINE FORMULA,Tablet
MIGRAINE RELIEF,Tablet
MIGRANAL,SPRAY/PUMP
MIGRANAL,AMPUL
MILI,Tablet
MILK OF MAGNESIA,Oral Suspension
MILLIPRED,Tablet
MILLIPRED DP,TAB DS PK
MILRINONE IN 5% DEXTROSE,PIGGYBACK
MILRINONE LACTATE,VIAL
MIMVEY,Tablet
MINASTRIN 24 FE,Tablet
MINASTRIN 24 FE,Chewable Tablet
MINASTRIN 24 FE,Capsule
MINERAL OIL,OIL
MINERAL OIL,ENEMA
MINERAL OIL ENEMA,OIL
MINERAL OIL ENEMA,ENEMA
MINERAL OIL EXTRA HEAVY,OIL
MINERAL OIL HEAVY,OIL
MINIPRESS,Capsule
MINIVELLE,PATCH TDSW
MINOCIN,VIAL
MINOCYCLINE ER,Capsule ER 24H
MINOCYCLINE ER,TAB BP 24H
MINOCYCLINE HCL,Capsule
MINOCYCLINE HCL,Tablet
MINOCYCLINE HCL ER,Tablet ER 24H
MINOLIRA ER,TAB BP 24H
MINOXIDIL,Tablet
MINOXIDIL,Solution
MINOXIDIL FOR MEN,Foam
MINTOX,Oral Suspension
MINTOX MAXIMUM STRENGTH,Oral Suspension
MINTOX PLUS,Chewable Tablet
MIOSTAT,VIAL
MIRALAX,Powder
MIRALAX,POWD PACK
MIRAPEX,Tablet
MIRAPEX ER,Tablet ER 24H
MIRCERA,Syringe
MIRCETTE,Tablet
MIRENA,IUD
MIRTAZAPINE,Tablet
MIRTAZAPINE,TAB RAPDIS
MIRVASO,Drops
MIRVASO,GEL W/PUMP
MISOPROSTOL,Tablet
MITIGARE,Tablet
MITIGARE,Capsule
MITIGO,VIAL
MITOMYCIN,VIAL
MITOMYCIN,Syringe
MITOSOL,Kit
MITOXANTRONE HCL,VIAL
MOBISYL,Cream (g)
MODAFINIL,Tablet
MOEXIPRIL HCL,Tablet
MOISTURIZING LUBRICANT EYE DRP,Drops
MOLINDONE HCL,Tablet
MOMETASONE FUROATE,SPRAY/PUMP
MOMETASONE FUROATE,Cream (g)
MOMETASONE FUROATE,Ointment
MOMETASONE FUROATE,Solution
MONDOXYNE NL,Capsule
MONISTAT 1,Kit
MONISTAT 3,CRM/PF APP
MONISTAT 3,Kit
MONISTAT 3,CMB PF CRM
MONISTAT 7,CMB PF CRM
MONISTAT 7,CREAM/APPL
MONISTAT CARE,Cream (g)
MONISTAT CARE,Ointment
MONISTAT CARE,CRM/PE APP
MONISTAT CARE,Tablet
MONISTAT CARE,Lotion
MONISTAT CARE,ENEMA
MONJUVI,VIAL
MONO-LINYAH,Tablet
MONODOX,Capsule
MONODOX,Tablet
MONODOX,Oral Suspension
MONOFERRIC,VIAL
MONOVISC,Syringe
MONTELUKAST SODIUM,Tablet
MONTELUKAST SODIUM,Chewable Tablet
MONTELUKAST SODIUM,GRAN PACK
MONUROL,PACKET
MORGIDOX,Capsule
MORGIDOX,Kit
MORPHINE SULFATE,Tablet
MORPHINE SULFATE,Solution
MORPHINE SULFATE,SUPP.RECT
MORPHINE SULFATE,Syringe
MORPHINE SULFATE,VIAL
MORPHINE SULFATE,PEN INJCTR
MORPHINE SULFATE,PCA VIAL
MORPHINE SULFATE,PCA SYRING
MORPHINE SULFATE,CARTRIDGE
MORPHINE SULFATE CR,Tablet
MORPHINE SULFATE ER,Tablet
MORPHINE SULFATE ER,CAP ER PEL
MORPHINE SULFATE ER,CPMP 24HR
MORPHINE SULFATE-NACL,Syringe
MORPHINE SULFATE-NACL,PCA SYRING
MOTEGRITY,Tablet
MOTOFEN,Tablet
MOTRIN IB,Tablet
MOTRIN IB,Capsule
MOTRIN PM,Tablet
MOUNJARO,PEN INJCTR
MOVANTIK,Tablet
MOVIPREP,POWD PACK
MOXATAG,TBMP 24HR
MOXICAINE,Kit
MOXIFLOXACIN,Drops
MOXIFLOXACIN,DROPS VISC
MOXIFLOXACIN,VIAL
MOXIFLOXACIN,PIGGYBACK
MOXIFLOXACIN HCL,Tablet
MOZOBIL,VIAL
MS CONTIN,Tablet
MS CONTIN,CAP ER PEL
MS CONTIN,CPMP 24HR
MULPLETA,Tablet
MULTAQ,Tablet
MULTIVITAMIN,Tablet
MUPIROCIN,Ointment
MUPIROCIN,Cream (g)
MUPIROCIN,OIN/PF APP
MURO-128,TABLET SOL
MURO-128,VIAL-NEB
MURO-128,Drops
MURO-128,IRRIG SOLN
MURO-128,VIAL
MURO-128,Ointment
MURO-128,IV SOLN
MURO-128,Syringe
MURO-128,PGGYBK PRT
MURO-128,Solution
MURO-128,PGY VL PRT
MURO-128,CARTRIDGE
MUSE,SUPP.URETH
MUTAMYCIN,VIAL
MVASI,VIAL
MY CHOICE,Tablet
MY WAY,Tablet
MYALEPT,VIAL
MYAMBUTOL,Tablet
MYCAMINE,VIAL
MYCAPSSA,CAPSULE DR
MYCOBUTIN,Capsule
MYCOPHENOLATE MOFETIL,Tablet
MYCOPHENOLATE MOFETIL,Capsule
MYCOPHENOLATE MOFETIL,Oral Suspension
MYCOPHENOLATE MOFETIL,VIAL
MYCOPHENOLIC ACID,TABLET DR
MYCOZYL AC,Cream (g)
MYCOZYL AL,Solution
MYCOZYL AP,Powder
MYDAYIS,CPTP 24HR
MYDRIACYL,Drops
MYFEMBREE,Tablet
MYFERON 150,Capsule
MYFORTIC,TABLET DR
MYLANTA MAXIMUM STRENGTH,Oral Suspension
MYLERAN,Tablet
MYLOTARG,VIAL
MYOBLOC,VIAL
MYOFLEX,Cream (g)
MYORISAN,Capsule
MYRBETRIQ,Tablet ER 24H
MYRBETRIQ,SUS ER REC
MYSOLINE,Tablet
MYTESI,TABLET DR
NABI-HB,VIAL
NABUMETONE,Tablet
NADOLOL,Tablet
NAFCILLIN,FROZ.PIGGY
NAFCILLIN SODIUM,VIAL
NAFCILLIN SODIUM,VIAL PORT
NAFTIFINE HCL,Cream (g)
NAFTIFINE HCL,Gel
NAFTIN,Gel
NAFTIN,Cream (g)
NAGLAZYME,VIAL
NALBUPHINE HCL,AMPUL
NALBUPHINE HCL,VIAL
NALFON,Capsule
NALFON,Tablet
NALMEFENE HCL,VIAL
NALOCET,Tablet
NALOXONE HCL,SPRAY
NALOXONE HCL,VIAL
NALOXONE HCL,Syringe
NALOXONE HCL,CARTRIDGE
NALTREXONE HCL,Tablet
NAMENDA,Tablet
NAMENDA,TAB DS PK
NAMENDA,Solution
NAMENDA XR,CAP24 DSPK
NAMENDA XR,CAP SPR 24
NAMZARIC,CAP SPR 24
NAMZARIC,CAP24 DSPK
NAPHCON-A,Drops
NAPRELAN,TBMP 24HR
NAPROSYN,Tablet
NAPROSYN,TABLET DR
NAPROSYN,Oral Suspension
NAPROXEN,Tablet
NAPROXEN,TABLET DR
NAPROXEN,Oral Suspension
NAPROXEN SODIUM,Tablet
NAPROXEN SODIUM,Capsule
NAPROXEN SODIUM CR,TBMP 24HR
NAPROXEN SODIUM ER,TBMP 24HR
NAPROXEN-ESOMEPRAZOLE MAG,TAB IR DR
NARATRIPTAN HCL,Tablet
NARCAN,SPRAY
NARCAN,VIAL
NARCAN,Syringe
NARCAN,CARTRIDGE
NARDIL,Tablet
NAROPIN,VIAL
NAROPIN,INFUS. BTL
NAROPIN,PLAST. BAG
NAROPIN,Syringe
NASCOBAL,SPRAY
NATACYN,Eye Dropper
NATAZIA,Tablet
NATEGLINIDE,Tablet
NATESTO,GEL MD PMP
NATPARA,CARTRIDGE
NATROBA,SUSPENSION
NAVELBINE,VIAL
NAYZILAM,SPRAY
NEBIVOLOL HCL,Tablet
NEBUPENT,VIAL-NEB
NEBUPENT,VIAL
NEBUSAL,TABLET SOL
NEBUSAL,VIAL-NEB
NEBUSAL,Drops
NEBUSAL,IRRIG SOLN
NEBUSAL,VIAL
NEBUSAL,Ointment
NEBUSAL,IV SOLN
NEBUSAL,Syringe
NEBUSAL,PGGYBK PRT
NEBUSAL,Solution
NEBUSAL,PGY VL PRT
NEBUSAL,CARTRIDGE
NECON,Tablet
NEFAZODONE HCL,Tablet
NELARABINE,VIAL
NEMBUTAL SODIUM,VIAL
NEO-POLYCIN,Ointment
NEO-POLYCIN HC,Ointment
NEO-SYNALAR,Cream (g)
NEO-SYNEPHRINE,SPRAY
NEOMYCIN SULFATE,Tablet
NEOMYCIN-BACITRACIN-POLY-HC,Ointment
NEOMYCIN-BACITRACIN-POLYMYXIN,Ointment
NEOMYCIN-POLYMYXIN B,AMPUL
NEOMYCIN-POLYMYXIN B,VIAL
NEOMYCIN-POLYMYXIN-DEXAMETH,Eye Dropper
NEOMYCIN-POLYMYXIN-DEXAMETH,Ointment
NEOMYCIN-POLYMYXIN-GRAMICIDIN,Drops
NEOMYCIN-POLYMYXIN-HC,Eye Dropper
NEOMYCIN-POLYMYXIN-HYDROCORT,Solution
NEOPROFEN,VIAL
NEORAL,Capsule
NEORAL,Solution
NEOSPORIN,Ointment
NEOSPORIN,OINT PACK
NEOSPORIN,FOAM (ML)
NEOSTIGMINE METHYLSULFATE,Syringe
NEOSTIGMINE METHYLSULFATE,VIAL
NEOSTIGMINE-STERILE WATER,Syringe
NERLYNX,Tablet
NESINA,Tablet
NESTABS ABC,COMBO. PKG
NESTABS DHA,COMBO. PKG
NEUAC,CMB CR GEL
NEUAC,Gel
NEULASTA,Syringe
NEULASTA ONPRO,SYR W/ INJ
NEUPOGEN,VIAL
NEUPOGEN,Syringe
NEUPRO,Patch
NEURACEQ,VIAL
NEURACIN,Gel
NEURONTIN,Capsule
NEURONTIN,Tablet
NEURONTIN,Solution
NEUROXA,Kit
NEVANAC,Eye Dropper
NEVIRAPINE,Tablet
NEVIRAPINE,Oral Suspension
NEVIRAPINE ER,Tablet ER 24H
NEW DAY,Tablet
NEXAFED,Tablet
NEXAFED SINUS PRESSURE-PAIN,Tablet
NEXAVAR,Tablet
NEXIUM,SUSPDR PKT
NEXIUM,CAPSULE DR
NEXIUM 24HR,CAPSULE DR
NEXIUM 24HR,SUSPDR PKT
NEXIUM 24HR,TABLET DR
NEXLETOL,Tablet
NEXLIZET,Tablet
NEXPLANON,IMPLANT
NEXTERONE,PLAST. BAG
NEXTSTELLIS,Tablet
NEXVIAZYME,VIAL
NIACIN,Tablet
NIACIN,Capsule ER
NIACIN,Capsule
NIACIN ER,Tablet ER 24H
NIACOR,Tablet
NIAVASC,Tablet
NICARDIPINE HCL,Capsule
NICARDIPINE HCL,AMPUL
NICARDIPINE HCL,VIAL
NICODERM CQ,Patch
NICODERM CQ,PATCH DYSQ
NICORETTE,GUM
NICOTINE GUM,GUM
NICOTINE LOZENGE,LOZENGE
NICOTINE LOZENGE,LOZNG MINI
NICOTINE PATCH,Patch
NICOTINE PATCH,PATCH DYSQ
NICOTROL,CARTRIDGE
NICOTROL NS,SPRAY
NIFEDIPINE,Capsule
NIFEDIPINE ER,TAB ER
NIKKI,Tablet
NILANDRON,Tablet
NILUTAMIDE,Tablet
NIMBEX,VIAL
NIMODIPINE,Capsule
NINJACOF-XG,Liquid
NINLARO,Capsule
NIPENT,VIAL
NIPRIDE RTU,VIAL
NISOLDIPINE,Tablet ER 24H
NITAZOXANIDE,Tablet
NITISINONE,Capsule
NITRO-BID,Ointment
NITRO-DUR,Patch
NITRO-TIME,Capsule ER
NITROFURANTOIN,Capsule
NITROFURANTOIN,Oral Suspension
NITROFURANTOIN MONO-MACRO,Capsule
NITROGLYCERIN,Subligual Tab
NITROGLYCERIN,SPRAY
NITROGLYCERIN,VIAL
NITROGLYCERIN,Capsule ER
NITROGLYCERIN IN D5W,INFUS. BTL
NITROGLYCERIN PATCH,Patch
NITROLINGUAL,Subligual Tab
NITROLINGUAL,SPRAY
NITROLINGUAL,VIAL
NITROLINGUAL,Capsule ER
NITROMIST,SPRAY
NITROPRESS,VIAL
NITROSTAT,Subligual Tab
NITROSTAT,SPRAY
NITROSTAT,VIAL
NITROSTAT,Capsule ER
NITYR,Tablet
NIVANEX DMX,Tablet
NIVESTYM,VIAL
NIVESTYM,Syringe
NIX,Liquid
NIX,Shampoo
NIX COMPLETE,COMBO. PKG
NIZATIDINE,Capsule
NIZATIDINE,Solution
NO DRIP,SPRAY
NOBLE FORMULA HC,Cream (g)
NOBLE FORMULA HC,Ointment
NOBLE FORMULA HC,CRM/PE APP
NOBLE FORMULA HC,Tablet
NOBLE FORMULA HC,Lotion
NOBLE FORMULA HC,ENEMA
NOCDURNA,TAB RAPDIS
NOHIST-DM,Liquid
NOHIST-LQ,Liquid
NOLIX,Cream (g)
NOLIX,Lotion
NORA-BE,Tablet
NORDITROPIN FLEXPRO,PEN INJCTR
NOREL AD,Tablet
NOREPINEPHRINE BITARTRATE,AMPUL
NOREPINEPHRINE BITARTRATE,VIAL
NOREPINEPHRINE BITARTRATE-D5W,PLAST. BAG
NORETHIN-ETH ESTRA-FERROUS FUM,Chewable Tablet
NORETHINDRON-ETHINYL ESTRADIOL,Tablet
NORETHINDRONE,Tablet
NORETHINDRONE ACETATE,Tablet
NORGESIC,Tablet
NORGESIC FORTE,Tablet
NORGESTIMATE-ETHINYL ESTRADIOL,Tablet
NORITATE,Cream (g)
NORLIQVA,Solution
NORPACE,Capsule
NORPACE CR,Capsule ER
NORPRAMIN,Tablet
NORTEMP,Drops
NORTEMP,Oral Suspension
NORTHERA,Capsule
NORTREL,Tablet
NORTRIPTYLINE HCL,Capsule
NORTRIPTYLINE HCL,Solution
NORVASC,Tablet
NORVIR,Solution
NORVIR,Tablet
NORVIR,POWD PACK
NOSE DROPS,Drops
NOSTRILLA,SPRAY
NOURIANZ,Tablet
NOVACORT,GEL/PA APP
NOVAFERRUM,Drops
NOVAFERRUM,Liquid
NOVAFERRUM 50,Capsule
NOVAREL,VIAL
NOVOEIGHT,VIAL
NOVOLIN 70-30,VIAL
NOVOLIN 70-30 FLEXPEN,INSULN PEN
NOVOLIN N,VIAL
NOVOLIN N FLEXPEN,INSULN PEN
NOVOLIN R,VIAL
NOVOLIN R FLEXPEN,INSULN PEN
NOVOLOG,VIAL
NOVOLOG FLEXPEN,INSULN PEN
NOVOLOG MIX 70-30,VIAL
NOVOLOG MIX 70-30 FLEXPEN,INSULN PEN
NOVOLOG PENFILL,CARTRIDGE
NOVOSEVEN RT,VIAL
NOXAFIL,Oral Suspension
NOXAFIL,TABLET DR
NOXAFIL,VIAL
NOXAFIL,SUSPDR PKT
NP THYROID,Tablet
NPLATE,VIAL
NU-DERM,Cream (g)
NU-IRON 150,Capsule
NUBEQA,Tablet
NUCALA,VIAL
NUCALA,AUTO INJCT
NUCALA,Syringe
NUCORT,Lotion
NUCYNTA,Tablet
NUCYNTA ER,Tablet ER 12H
NUEDEXTA,Capsule
NULEV,Subligual Tab
NULEV,Tablet
NULEV,TAB RAPDIS
NULEV,Drops
NULEV,ELIXIR
NULEV,VIAL
NULIBRY,VIAL
NULOJIX,VIAL
NUMBCREAM,Cream (g)
NUMBONEX,Lotion
NUMOISYN,LOZENGE
NUMOISYN,Liquid
NUPLAZID,Capsule
NUPLAZID,Tablet
NURTEC ODT,TAB RAPDIS
NUTRILIPID,EMULSION
NUTROPIN AQ NUSPIN,PEN INJCTR
NUVAIL,NL FM SOLN
NUVARING,VAG RING
NUVESSA,GEL W/APPL
NUVIGIL,Tablet
NUZYRA,Tablet
NUZYRA,VIAL
NYAMYC,Powder
NYLIA,Tablet
NYMALIZE,Syringe
NYMALIZE,Solution
NYMYO,Tablet
NYSTATIN,Cream (g)
NYSTATIN,Oral Suspension
NYSTATIN,Powder
NYSTATIN,Ointment
NYSTATIN,Tablet
NYSTATIN-TRIAMCINOLONE,Cream (g)
NYSTATIN-TRIAMCINOLONE,Ointment
NYSTOP,Powder
NYVEPRIA,Syringe
OB COMPLETE PETITE,Capsule
OB COMPLETE WITH DHA,Capsule
OBIZUR,VIAL
OBREDON,Solution
OBSTETRIX DHA,CMBPKGDRCP
OBTREX DHA,CMPKTBCPDR
OBTREX DHA,CMBPKGDRCP
OC8,Gel
OCALIVA,Tablet
OCELLA,Tablet
OCREVUS,VIAL
OCTAGAM,VIAL
OCTREOTIDE ACETATE,VIAL
OCTREOTIDE ACETATE,Syringe
OCTREOTIDE ACETATE,AMPUL
OCUFLOX,Eye Drops
OCUFLOX,Ear Drops
OCUFLOX,Tablet
ODACTRA,Subligual Tab
ODEFSEY,Tablet
ODOMZO,Capsule
OFEV,Capsule
OFIRMEV,Tablet
OFIRMEV,Liquid
OFIRMEV,Solution
OFIRMEV,SUPP.RECT
OFIRMEV,Oral Suspension
OFIRMEV,Capsule
OFIRMEV,Chewable Tablet
OFIRMEV,VIAL
OFIRMEV,ELIXIR
OFIRMEV,TAB RAPDIS
OFIRMEV,PIGGYBACK
OFLOXACIN,Eye Drops
OFLOXACIN,Ear Drops
OFLOXACIN,Tablet
OGIVRI,VIAL
OIL-FREE ACNE WASH,CLEANSER
OLANZAPINE,Tablet
OLANZAPINE,VIAL
OLANZAPINE ODT,TAB RAPDIS
OLANZAPINE-FLUOXETINE HCL,Capsule
OLINVYK,VIAL
OLINVYK,PCA VIAL
OLMESARTAN MEDOXOMIL,Tablet
OLMESARTAN-AMLODIPINE-HCTZ,Tablet
OLMESARTAN-HYDROCHLOROTHIAZIDE,Tablet
OLOPATADINE HCL,Drops
OLOPATADINE HCL,SPRAY/PUMP
OLUMIANT,Tablet
OLUX,Ointment
OLUX,Cream (g)
OLUX,Solution
OLUX,Shampoo
OLUX,Foam
OLUX,Gel
OLUX,Lotion
OLUX,SPRAY
OLUX-E,Foam
OMECLAMOX-PAK,COMBO. PKG
OMEGA-3,Capsule
OMEGA-3,CAPSULE DR
OMEGA-3,Chewable Tablet
OMEGA-3 2100,Capsule
OMEGA-3 ACID ETHYL ESTERS,Capsule
OMEGA-3 FISH OIL,Capsule
OMEGA-3 FISH OIL,CAPSULE DR
OMEPRAZOLE,CAPSULE DR
OMEPRAZOLE,TABLET DR
OMEPRAZOLE,TAB RAP DR
OMEPRAZOLE MAGNESIUM,TABLET DR
OMEPRAZOLE MAGNESIUM,CAPSULE DR
OMEPRAZOLE-SODIUM BICARBONATE,Capsule
OMEPRAZOLE-SODIUM BICARBONATE,PACKET
OMIDRIA,VIAL
OMNARIS,SPRAY/PUMP
OMNIPAQUE,Solution
OMNIPAQUE,VIAL
OMNIPAQUE,INFUS. BTL
OMNISCAN,VIAL
OMNISCAN,Syringe
OMNITROPE,VIAL
OMNITROPE,CARTRIDGE
ONCASPAR,VIAL
ONDANSETRON HCL,Tablet
ONDANSETRON HCL,Solution
ONDANSETRON HCL,VIAL
ONDANSETRON HCL,Syringe
ONDANSETRON HCL,AMPUL
ONDANSETRON ODT,TAB RAPDIS
ONEXTON,GEL W/PUMP
ONEXTON,Gel
ONFI,Tablet
ONFI,Oral Suspension
ONGENTYS,Capsule
ONGLYZA,Tablet
ONIVYDE,VIAL
ONPATTRO,VIAL
ONTRUZANT,VIAL
ONUREG,Tablet
ONZETRA XSAIL,AER POW BA
OPCICON ONE-STEP,Tablet
OPDIVO,VIAL
OPDUALAG,VIAL
OPIUM TINCTURE,TINCTURE
OPSUMIT,Tablet
OPTIMAL D3,Capsule
OPTIMAL D3,Tablet
OPTIMAL D3,Drops
OPTIMAL D3,Chewable Tablet
OPTIMAL D3,Liquid
OPTIMAL D3,TAB RAPDIS
OPTIMAL D3,SPRAY SUSP
OPTION 2,Tablet
OPTIRAY 240,VIAL
OPTIRAY 300,Syringe
OPTIRAY 300,VIAL
